paper_id,label
2943661416,16
2943669262,17
2943725908,4
2943836787,24
2943927637,24
2944311505,36
2944422647,34
2944500742,8
2944614423,24
2944818958,4
2945041458,26
2946036093,24
2946234452,24
2946325351,24
2947155938,19
2947161609,16
2947219923,34
2947227890,27
2947283245,24
2947291395,27
2947304943,2
2947331922,36
2947450590,11
2947485152,28
2947620140,24
2947665353,24
2947735095,30
2947748865,30
2947766526,24
2947812057,37
2947851366,24
2947924231,30
2948508429,16
2948556812,16
2948860585,10
2948986015,34
2949063077,26
2949073603,26
2949079724,13
2949095555,4
2949121808,9
2949135192,10
2949137918,10
2949155196,16
2949167663,26
2949175204,31
2949206163,5
2949225487,28
2949284609,39
2949292204,34
2949300743,10
2949320870,31
2949325746,33
2949347275,4
2949360407,24
2949369862,28
2949370174,16
2949383132,2
2949444937,34
2949452474,38
2949469701,28
2949516965,27
2949525405,28
2949527053,16
2949538996,34
2949548710,5
2949578416,37
2949594281,34
2949626833,4
2949633389,16
2949635881,28
2949674709,8
2949713392,30
2949715083,16
2949722557,27
2949725019,16
2949755578,4
2949757789,20
2949761793,24
2949767349,24
2949786558,27
2949789697,39
2949796966,16
2949801109,16
2949804293,2
2949808546,34
2949811707,34
2949854114,24
2949883135,24
2949925139,30
2949926750,33
2949943133,8
2949947343,10
2949947648,10
2949950577,16
2949971971,28
2949983203,5
2949983668,22
2949991850,24
2949996623,24
2950003749,37
2950007006,29
2950009809,9
2950018851,16
2950034637,9
2950047258,9
2950058154,13
2950082521,28
2950084767,30
2950085610,16
2950091067,28
2950115666,28
2950144304,8
2950148955,8
2950152085,34
2950162708,5
2950183501,16
2950197522,2
2950225216,30
2950240247,16
2950248781,24
2950248853,16
2950283962,34
2950284238,38
2950304086,34
2950314391,16
2950347229,37
2950350855,26
2950372512,8
2950420791,36
2950434810,8
2950465255,16
2950494404,4
2950517799,10
2950531495,9
2950534035,37
2950556947,28
2950565958,5
2950572716,28
2950588791,5
2950625109,16
2950642624,30
2950663737,34
2950693330,25
2950699142,19
2950702542,28
2950709644,30
2950713230,34
2950715436,10
2950748383,2
2950769399,23
2950770498,37
2950774179,10
2950787058,24
2950787579,24
2950820654,16
2950854751,37
2950878430,33
2950895754,9
2950910962,28
2950916997,28
2950948212,16
2950952943,28
2950961707,36
2950979696,24
2951040374,34
2951068722,39
2951081417,19
2951147148,28
2951147445,10
2951151522,8
2951157432,28
2951195896,10
2951198167,24
2951199045,4
2951205098,24
2951205830,10
2951206062,34
2951219341,28
2951237868,24
2951255696,34
2951264935,28
2951266800,11
2951296772,10
2951325195,8
2951325939,24
2951329652,22
2951333430,5
2951340236,4
2951383440,30
2951384166,31
2951392332,30
2951414182,28
2951421816,34
2951436146,8
2951440817,24
2951444977,36
2951475922,5
2951480663,16
2951509797,8
2951511970,20
2951522471,39
2951528157,30
2951536030,24
2951541528,4
2951557350,16
2951560735,9
2951585003,30
2951598249,28
2951610588,24
2951630020,5
2951642325,28
2951665119,34
2951669684,36
2951739148,38
2951758458,31
2951758761,5
2951760886,16
2951773657,16
2951778850,34
2951784000,13
2951789634,28
2951798437,28
2951818954,1
2951819447,16
2951834965,11
2951850395,29
2951875100,23
2951902308,34
2951903448,16
2951929916,10
2951943777,37
2951947825,16
2951953408,28
2951954878,30
2951958982,37
2951961998,33
2951963144,24
2951967430,4
2951973959,24
2952006225,2
2952032592,34
2952082314,16
2952091610,16
2952104310,24
2952118682,28
2952123880,34
2952142926,5
2952150297,9
2952157924,30
2952168701,24
2952192372,36
2952206588,28
2952207670,30
2952238878,5
2952302177,13
2952309120,31
2952315487,28
2952327778,9
2952334821,9
2952336007,28
2952353673,16
2952390387,25
2952410039,39
2952411620,5
2952444605,16
2952478716,9
2952482580,26
2952493637,30
2952493971,36
2952500605,10
2952520628,34
2952531073,30
2952552176,2
2952575883,39
2952599706,8
2952603690,24
2952623980,16
2952633261,31
2952694436,8
2952775474,24
2952810119,27
2952839388,16
2952841422,38
2952848137,16
2952868581,30
2952878254,30
2952903128,22
2952919262,4
2952929688,20
2952929759,28
2952934840,4
2952954258,16
2952973005,31
2952990304,33
2952997040,16
2953001162,13
2953012721,28
2953020321,36
2953044264,30
2953047175,37
2953049831,22
2953050959,16
2953056104,16
2953065450,32
2953067105,28
2953094306,8
2953104288,30
2953124870,33
2953140798,2
2953150912,3
2953166385,16
2953168934,8
2953193674,28
2953196668,24
2953216353,16
2953226516,36
2953230136,9
2953298990,16
2953316038,24
2953319764,5
2953319991,20
2953337971,9
2953353336,16
2953357247,34
2953361321,37
2953375644,28
2953376772,11
2953384940,37
2953387455,26
2953556549,30
2953888871,24
2954074882,16
2954295695,24
2954633329,28
2954922414,30
2954969816,28
2955288270,26
2955316487,24
2955431804,16
2955497504,13
2955504197,30
2955572395,30
2955927142,24
2956253960,14
2957040986,28
2957089051,30
2957559220,16
2958065528,26
2958254300,16
2958458355,16
2958484796,24
2959895084,24
2959937473,24
2961660467,10
2961663897,16
2962708786,25
2962810155,28
2962849171,3
2962991329,16
2963271708,16
2963426139,24
2963739452,30
2963973157,34
2964846271,24
2965035743,28
2965051709,23
2965960151,24
2966487933,31
2966866483,18
2966926636,5
2967196959,28
2967198135,16
2967558351,5
2967757923,9
2968044868,30
2968210605,30
2969011413,31
2969219365,30
2969236173,26
2969608510,27
2969691078,24
2970574533,16
2970636643,27
2970646417,28
2970839003,10
2971074148,16
2971380169,30
2971593784,30
2971654964,16
2971779966,23
2971786347,34
2972078341,24
2972171549,16
2972296765,30
2972466544,16
2972600208,5
2972600963,16
2972633094,24
2972737975,25
2972738157,36
2972753455,28
2972862238,18
2972900768,16
2973400721,24
2973557272,24
2973708842,16
2974064147,24
2974552516,24
2974956527,24
2975540689,24
2975754661,16
2976566494,16
2976830572,1
2977117669,23
2977162722,28
2977639220,10
2977710579,24
2977750641,26
2978003729,24
2978037192,24
2978151578,16
2978706607,30
2979066089,30
2979307510,4
2979932155,27
2980015882,24
2980214248,24
2980536810,24
2980592296,37
2980900199,27
2980903220,1
2980947330,6
2981072963,24
2981172870,33
2981477065,24
2981714504,24
2981772734,16
2981888287,16
2981907580,10
2981945949,24
2982059597,33
2982077632,8
2982103706,28
2982362596,10
2982596739,31
2983498137,30
2984168194,8
2984315191,34
2984888829,24
2985140299,24
2985473605,34
2985687181,8
2986225799,26
2987593050,27
2987602206,13
2987753679,24
2987942974,5
2988383755,8
2988477137,37
2988601489,30
2988793564,30
2988935912,28
2989039566,28
2989236540,16
2989301793,24
2989495485,28
2989577264,16
2989615711,24
2989730077,16
2989765062,24
2989890377,27
2990051724,36
2990130865,24
2990211354,17
2990422126,24
2990601698,10
2990908674,16
2991051561,16
2991085092,24
2991204001,16
2991210725,36
2991368557,16
2991395509,16
2991395869,11
2991550077,24
2991614318,13
2991637014,4
2991720310,5
2992031766,8
2992858548,24
2993095866,30
2994619851,37
2994762173,24
2994943647,10
2995135659,24
2995140724,13
2995221840,16
2995334287,33
2995362728,5
2995422084,16
2995496106,24
2995743219,24
2995854776,24
2996089345,34
2996121839,16
2996175030,8
2996380287,2
2996525351,24
2996705685,8
2997301832,8
2997326211,16
2997514974,16
2997622271,25
2997735969,4
2997758523,30
2997922060,23
2997955743,24
2998019186,16
2998081234,4
2998437607,9
2998635586,1
2998876975,28
2998887836,16
2998926068,16
2998938703,28
2998990416,28
2999430764,4
2999466724,24
3000179357,37
3000299920,26
3000308474,15
3000346660,26
3001017823,4
3001856700,16
3003209274,16
3003338141,24
3003733478,26
3003821338,31
3003855871,8
3003867771,24
3003948647,30
3004064065,5
3004134593,24
3004592979,24
3004652565,16
3004692581,24
3004885325,27
3005034837,16
3005198599,30
3005378564,7
3005438315,16
3005459083,2
3005498204,16
3005632426,24
3005732977,8
3005770496,16
3006036137,10
3006346887,10
3006421644,30
3006557441,34
3006569992,27
3006819539,5
3006888650,16
3007007518,24
3007182669,24
3007364467,24
3007647240,27
3007661461,34
3007692662,16
3007863415,24
3008006987,24
3008069243,37
3008374737,5
3008419744,16
3008575013,27
3008771068,6
3008826217,9
3009065172,10
3009428740,30
3009461769,27
3009505438,28
3009534878,5
3009546778,24
3009653746,28
3009708991,27
3009935068,16
3009989150,27
3010129597,16
3010132389,16
3010771359,23
3010919972,30
3011078563,28
3011221635,18
3011643188,27
3011685969,24
3011794880,31
3011817850,24
3012009526,16
21938781,31
25524689,23
53023931,8
68052536,34
78469105,33
168217430,28
181246746,37
193255969,37
223360602,2
282042623,26
289768405,26
319415540,10
789318364,16
880392029,24
893147267,28
959894868,34
1163556361,26
1479979187,9
1481155968,39
1494647630,26
1499009295,26
1499149015,5
1503244953,8
1508670785,2
1509434950,34
1511254764,13
1512039756,28
1512847993,24
1514560248,38
1517575644,6
1526626594,28
1530210183,31
1534734269,23
1535281955,24
1536160400,36
1546989560,24
1550067590,6
1557428610,28
1558194829,28
1559816035,34
1568230179,28
1570795945,34
1576623039,8
1580299393,23
1580798224,5
1598370414,5
1601693672,5
1602085912,34
1602822408,16
1603803693,9
1607724231,20
1609433270,28
1611609140,0
1616018221,16
1617690205,6
1621250739,28
1623401720,10
1624035878,34
1625716732,30
1628302504,5
1634583450,34
1636580594,8
1637781597,28
1638607647,28
1646199567,28
1648929339,20
1649532274,39
1660131161,28
1661613696,23
1661823234,27
1662040008,28
1664183945,3
1667289584,28
1669879095,31
1672032933,9
1674808786,10
1677333488,24
1693812211,2
1707040776,2
1719901447,10
1720886131,28
1741712551,24
1752870744,3
1755456395,30
1762095875,16
1773318718,34
1775498227,4
1776432816,4
1784100619,8
1784532936,28
1793332957,20
1793987952,30
1798570018,10
1800356822,13
1805397736,39
1820887615,28
1836282248,9
1841867820,34
1848254109,34
1852155663,13
1856231595,24
1857621886,26
1863362443,10
1867376651,39
1871665132,24
1882656776,2
1884531535,16
1884668064,13
1885785701,28
1887830895,39
1892643793,28
1894098103,34
1899414988,8
1903005205,28
1905214762,34
1910930497,36
1918720616,28
1918899819,9
1920371452,28
1923112709,5
1930966021,27
1941710798,24
1942505030,26
1952648694,28
1955882588,24
1958522325,28
1966511106,8
1976808588,2
1977958403,28
1983128223,10
1983622732,28
1987057208,16
1992506594,28
1995962298,4
1997113291,24
1997590837,17
2001320014,20
2001605855,16
2008879500,20
2011910396,38
2017219575,15
2017687288,28
2020887528,28
2021333731,28
2029352403,28
2033093867,8
2033645517,28
2034338207,2
2035448730,5
2038062876,28
2042218494,34
2044074685,5
2045811410,31
2046726977,10
2049748121,16
2054080283,5
2055061561,28
2057085370,32
2057915180,28
2062850281,4
2065457989,34
2065577175,28
2065581638,28
2066591086,23
2068968389,10
2070715428,28
2071588600,37
2072388277,28
2074231910,26
2075672660,28
2078824863,26
2082568296,28
2083927308,10
2087900192,16
2094360749,34
2095819974,28
2096671750,11
2096876410,24
2097232651,9
2097720545,24
2098264731,24
2098302384,24
2098413573,28
2100374051,4
2110346730,13
2112826979,28
2113542950,7
2117151108,26
2117336417,13
2118297173,28
2121798810,23
2123432850,37
2123982464,10
2124421006,36
2124731181,28
2127776847,28
2128123567,24
2128269848,26
2130558599,16
2132348639,3
2133712735,2
2134443705,9
2136798117,28
2138781282,36
2140181437,10
2143367461,28
2143679847,2
2144041313,16
2151488545,28
2152500545,27
2152637972,8
2153715991,34
2155256045,23
2155720305,34
2156546399,25
2158817550,28
2159173026,28
2159502462,27
2160827399,11
2166101296,4
2167347387,21
2167669612,34
2169384382,34
2175591440,24
2178354142,24
2180388865,3
2182571172,8
2189522396,26
2193565203,24
2202621191,8
2202921500,28
2204688115,28
2211942840,34
2215012921,22
2225167125,16
2225346103,13
2227755926,16
2228845615,24
2229277075,8
2232391203,23
2232525555,28
2232640716,5
2237646172,16
2240581903,16
2241439970,28
2243933622,32
2246986487,34
2253788919,16
2253795368,30
2254245535,28
2254313155,16
2256420211,10
2257711840,38
2258399114,37
2259498281,34
2259707914,10
2262147110,10
2265980480,24
2269949982,2
2271136529,32
2271357327,1
2272036301,16
2275770195,16
2276620855,27
2277813211,28
2278887764,1
2279230155,3
2279895976,16
2281156530,5
2281539709,5
2286937043,3
2287011250,5
2287183925,22
2288661800,5
2289339846,23
2290562659,37
2290564286,27
2290759848,9
2292295010,28
2292994136,14
2293899286,28
2294101842,24
2294449527,34
2295368058,19
2295913986,33
2296376239,36
2296638628,6
2296741630,5
2299890247,23
2301845282,28
2303877317,39
2310041076,30
2311081368,28
2315534112,19
2325544847,6
2327622231,8
2333929974,2
2335943576,30
2336053536,19
2336762036,28
2337890890,24
2340680040,31
2342121408,28
2343233340,16
2343356076,34
2343770596,28
2345719669,26
2346234316,27
2355939603,28
2394648769,20
2400026057,34
2402249278,28
2403496023,24
2415352231,34
2416704952,26
2419408991,16
2433472131,16
2435064600,26
2436464786,9
2440677991,5
2443175133,28
2460931878,5
2462976901,24
2463473045,26
2466860536,26
2471825207,1
2472838633,25
2475164784,30
2478163681,10
2481330047,34
2485423209,10
2490968032,9
2497348413,28
2499382900,8
2500345697,3
2501158145,10
2502312327,16
2507452168,16
2508271142,19
2515665281,23
2518605621,16
2521256503,28
2521525618,16
2522303372,2
2523104597,30
2523585262,28
2524633020,37
2525653047,16
2526755872,16
2528022998,16
2528040273,23
2532424914,5
2533900069,24
2537384727,2
2541465742,16
2544308823,0
2548548973,31
2557207712,8
2558623550,16
2559330952,16
2559491398,18
2560467591,37
2562260837,9
2564281472,10
2565638635,7
2565887118,19
2566166653,30
2569911064,16
2580360036,16
2581650043,16
2583883084,28
2588282785,19
2592714506,24
2593301408,13
2593589047,16
2593744649,13
2593937346,39
2595553477,29
2597016113,16
2597841701,30
2600267680,4
2600557152,4
2603810864,8
2604315426,19
2604865451,20
2605316438,24
2605578689,28
2606073850,8
2606089479,8
2606636926,3
2606716941,16
2606809543,23
2606857010,34
2607106700,30
2607263781,6
2607500032,26
2607675984,13
2609504638,16
2610322595,28
2611631193,28
2611822227,28
2612678409,10
2613357116,19
2616098450,17
2617566453,30
2618128748,4
2618219509,24
2618839017,28
2619615718,29
2620360018,28
2620985626,13
2621176975,16
2622815969,24
2622845166,30
2623167780,16
2624653487,38
2625225493,8
2626079431,16
2626967530,24
2636797719,34
2690882149,26
2691533914,36
2724359148,16
2729208231,28
2731698544,36
2731732681,19
2732334173,34
2733878259,13
2734518663,16
2735055431,16
2736465728,11
2736631019,30
2737422504,16
2737685163,30
2737935902,34
2738152205,30
2738644130,27
2738900641,24
2738986157,28
2739241449,5
2739579438,23
2739976839,23
2740539299,8
2740775823,30
2741614667,23
2742555060,16
2745398924,16
2745919719,8
2746835266,28
2747445128,24
2747804386,29
2747853580,16
2748844273,39
2749785278,30
2750020389,16
2750071032,16
2750521783,36
2751465153,24
2751473119,16
2753019942,20
2753590656,10
2754140436,27
2755066601,16
2755158994,27
2755658662,37
2756184659,16
2756272696,5
2756320212,30
2756426478,16
2757663699,30
2757872683,24
2758348699,3
2758745832,10
2758982242,27
2759300946,5
2759754278,16
2760492644,5
2760498448,9
2761060046,5
2762056307,2
2763092320,8
2763213899,13
2763589418,28
2763613032,19
2763868895,34
2764115076,30
2764230631,22
2765349170,27
2765526137,9
2766038477,16
2766576724,8
2766673452,34
2766681763,24
2766815222,28
2766843067,24
2767285496,27
2767857585,36
2769252175,25
2769615563,4
2771727678,16
2773652735,16
2773686055,16
2775796483,22
2777093273,28
2778943796,19
2780484784,4
2781017426,30
2781503220,16
2781668293,28
2781853633,28
2782227172,16
2782581315,16
2783204590,28
2783279729,24
2783535407,6
2783751309,10
2784155501,10
2784197892,28
2784342561,16
2784668373,16
2785457004,16
2785858912,18
2786231731,32
2786704353,2
2788045374,6
2788076844,24
2788178548,24
2788996745,31
2789014568,28
2789079370,10
2789160219,28
2789201719,10
2789415969,27
2789702442,16
2790520531,28
2791349588,28
2791386893,1
2791925274,24
2792133057,24
2793182955,28
2793272600,27
2793505278,16
2793749933,19
2793774400,28
2793821200,3
2794577929,28
2794601036,4
2794754002,24
2794800539,16
2794809451,16
2794873684,10
2795373141,16
2795822684,5
2796261976,16
2796647784,16
2796705611,30
2796814775,30
2797090057,16
2797102491,28
2797386627,28
2797651859,2
2797967875,16
2798094593,38
2798323436,22
2798680479,28
2798717963,16
2798926648,16
2798964590,19
2798979890,16
2798980566,16
2799047846,20
2799103635,30
2799180540,8
2799205108,24
2800095449,4
2802817436,30
2803628784,30
2803671006,27
2803847628,24
2804020409,24
2804315183,16
2804360500,28
2804621978,28
2804648901,30
2804691978,16
2805582514,16
2806464357,24
2806591392,30
2807217380,13
2807689925,10
2807997917,23
2808057111,4
2808231635,11
2808392227,16
2808411887,20
2808456396,30
2809962171,10
2811066438,34
2811471758,24
2825557463,2
2883104974,26
2883590803,23
2884167276,24
2884209815,27
2884381798,23
2884911062,10
2884928907,16
2884942463,16
2884983879,24
2885114961,16
2885514718,30
2886258817,28
2886402979,20
2886521348,24
2887267870,3
2887297765,24
2887378041,23
2887530227,16
2887859766,16
2888239505,25
2889233140,2
2889592470,22
2889634868,24
2889843715,31
2890183149,16
2890198077,26
2890412395,26
2890947558,5
2891177516,16
2891416231,34
2891626246,24
2891642266,24
2891797170,24
2892116303,30
2892196684,4
2892454191,28
2893679283,30
2894088664,24
2894112326,5
2894242801,24
2894384847,24
2894847677,4
2894943046,26
2895171208,16
2895448875,24
2895720613,34
2896509889,5
2896550391,4
2896993302,24
2897371887,8
2897419121,4
2897648888,26
2897790920,16
2898501133,13
2898503115,24
2898591683,24
2898612946,5
2899052488,24
2899065828,34
2899074997,30
2899153787,16
2899603642,16
2899788749,28
2899800866,30
2899996831,34
2900137045,34
2900163231,36
2900226877,16
2900319533,24
2900587085,13
2901297858,16
2901402208,27
2901599654,16
2901714332,24
2901959829,10
2902050571,5
2902849064,30
2903300472,30
2904125608,34
2904220137,27
2904272488,34
2904582562,16
2904842145,27
2905039743,24
2906052802,34
2907014936,24
2907316110,19
2907335633,10
2907407288,24
2907668380,16
2907735438,8
2908023529,28
2908797151,13
2909196548,16
2909364378,16
2911476268,8
2911787188,34
2912374186,3
2912660065,36
2914235561,24
2914235694,31
2914454064,16
2914473772,16
2914618139,28
2914891655,16
2915381489,16
2915409910,6
2915564986,5
2916758911,30
2917390885,23
2917611966,24
2917809001,16
2918569444,27
2920183796,6
2920837062,4
2920949972,24
2921058353,5
2921470687,28
2921528247,24
2921542733,28
2921697834,4
2921925913,24
2922017512,5
2922040884,28
2922259313,24
2922525415,16
2922618245,27
2923187223,3
2923641741,19
2924304965,28
2924485203,16
2924778525,24
2926112489,19
2926948308,26
2927257531,16
2927682527,20
2929096990,30
2931263075,16
2933006998,27
2933022734,30
2935502686,9
2935885634,31
2936081942,10
2937166643,22
2937574574,30
2938069350,34
2938282337,24
2938700206,16
2939239448,16
2939284004,16
2939314714,24
2940226976,24
2940254489,5
2940861961,16
2941484865,16
2942712525,20
2942898086,16
2943283198,24
2943507526,19
2943930093,30
2944106386,16
2944546415,13
2944630563,24
2944786957,5
2944916577,34
2945767825,30
2945852670,26
2945999242,24
2946267956,16
2946297617,4
2946808941,5
2946953220,24
2946956796,4
2947104369,24
2947654433,24
2947675203,24
2947811272,24
2948058593,10
2948087948,16
2948494091,16
2948548005,16
2948776829,8
2948864574,30
2949073776,28
2949078677,30
2949081389,34
2949096519,34
2949126181,36
2949138696,25
2949153547,34
2949160087,19
2949193762,24
2949199278,30
2949200298,16
2949209578,16
2949223927,28
2949259886,16
2949262807,9
2949330231,30
2949335620,20
2949395627,34
2949397408,5
2949441514,36
2949448631,10
2949461089,36
2949505625,4
2949514404,28
2949521721,5
2949544443,29
2949548876,28
2949561672,28
2949570137,34
2949621717,16
2949632143,20
2949632264,8
2949653179,9
2949654061,39
2949690552,33
2949707104,38
2949712811,37
2949714966,16
2949724239,26
2949730766,16
2949750892,16
2949769555,28
2949856292,28
2949877155,28
2949885275,28
2949888469,34
2949890542,34
2949893006,8
2949907752,34
2949924368,8
2949929393,28
2949948463,28
2949966180,28
2949993664,34
2950000977,28
2950017290,24
2950034175,34
2950043692,5
2950043914,2
2950051764,28
2950059856,28
2950067095,16
2950090410,23
2950157073,24
2950164862,28
2950195406,20
2950197980,24
2950219235,34
2950228521,34
2950257661,19
2950265271,30
2950267291,28
2950273052,37
2950279798,10
2950281804,2
2950284027,2
2950293725,24
2950297296,34
2950300748,16
2950301349,30
2950303912,10
2950331535,16
2950338985,24
2950348984,10
2950376980,28
2950389428,36
2950401692,16
2950415205,24
2950459720,33
2950468936,31
2950480695,20
2950481723,31
2950499434,16
2950524906,30
2950527027,24
2950532674,16
2950540566,16
2950566437,23
2950584733,20
2950592825,22
2950606748,14
2950625869,8
2950650321,16
2950653271,28
2950668883,16
2950686853,16
2950689937,16
2950692823,16
2950693673,9
2950697894,24
2950731343,10
2950734068,37
2950763147,34
2950777687,9
2950786513,5
2950805670,24
2950826569,24
2950831396,28
2950860379,38
2950900657,10
2950947934,16
2950948663,10
2950974199,36
2950975586,36
2950978016,24
2951005712,20
2951008357,13
2951054520,23
2951056763,10
2951056918,24
2951086558,28
2951091111,20
2951107242,16
2951157548,20
2951159095,16
2951161150,28
2951198684,36
2951206707,9
2951207306,39
2951226906,16
2951231865,24
2951235487,10
2951316418,10
2951326417,33
2951341231,34
2951342428,30
2951404865,16
2951452469,8
2951468430,24
2951483638,10
2951493682,30
2951514016,16
2951530589,34
2951536659,10
2951539383,31
2951552911,34
2951554307,10
2951574317,4
2951575317,30
2951619115,16
2951633329,28
2951635428,10
2951645744,5
2951664838,37
2951668949,26
2951675429,30
2951683399,8
2951698239,0
2951704754,24
2951742106,22
2951744172,10
2951749775,28
2951755804,2
2951782307,16
2951796566,28
2951800657,26
2951804534,2
2951819411,28
2951824310,27
2951837149,28
2951855244,36
2951868786,26
2951880955,16
2951901463,8
2951904175,8
2951935288,37
2951941098,21
2951950383,4
2951987944,10
2952014825,10
2952018704,30
2952048527,28
2952065239,28
2952066191,28
2952114345,34
2952116613,10
2952116945,4
2952136840,13
2952139812,36
2952159448,7
2952187757,2
2952188905,30
2952222165,29
2952237617,24
2952237720,9
2952254032,16
2952254068,16
2952260617,28
2952272462,27
2952276535,27
2952307158,34
2952317571,28
2952358989,14
2952369850,19
2952372538,26
2952377512,8
2952405762,7
2952415112,37
2952416306,24
2952421816,16
2952423154,28
2952435244,8
2952436003,16
2952442102,36
2952447264,28
2952453850,37
2952464428,31
2952464905,38
2952469972,30
2952470184,37
2952480427,17
2952483036,34
2952500258,24
2952501509,37
2952523244,28
2952531737,16
2952539598,10
2952569407,5
2952578167,24
2952578494,4
2952596593,16
2952712093,26
2952712483,30
2952722663,24
2952737245,33
2952780908,4
2952795727,28
2952808928,37
2952813363,16
2952834146,22
2952849324,28
2952881973,10
2952886439,34
2952913170,28
2952913391,36
2952936592,28
2952939232,28
2952986481,24
2953010605,38
2953014891,9
2953023293,24
2953024357,24
2953027140,24
2953028522,16
2953031024,13
2953034602,34
2953080935,10
2953090803,8
2953094585,16
2953108712,24
2953212609,39
2953219787,6
2953236957,16
2953254913,5
2953258818,34
2953260467,28
2953276698,28
2953280859,16
2953306962,10
2953317261,2
2953319941,23
2953323539,28
2953340467,24
2953343740,16
2953361489,6
2953362411,9
2953370494,28
2953375721,31
2953383224,28
2953432230,10
2953478525,3
2953980163,31
2954056575,28
2954124321,28
2954634210,30
2954667745,24
2954988885,16
2955333561,34
2955490533,36
2955774175,24
2956006147,23
2956140581,39
2957142384,5
2958800959,24
2958907552,10
2959211629,26
2960765756,24
2962029365,24
2962731104,30
2962854018,10
2963411662,16
2963519357,24
2963770624,30
2963840760,26
2964401602,27
2964527439,28
2964729910,20
2964760681,5
2964781228,28
2965134550,13
2965326126,25
2965369219,26
2965511341,10
2965678796,34
2965803762,16
2965813887,34
2965983109,10
2966128127,8
2966253212,34
2966577721,16
2966613361,16
2966703539,4
2966825863,34
2966939796,30
2967030967,16
2967272278,16
2967576208,30
2967708901,4
2968163259,16
2969179485,30
2969422541,24
2969830078,16
2969861850,30
2969968729,16
2970072150,24
2970355847,24
2970909044,34
2971675757,30
2971832897,26
2971876967,16
2972049485,4
2972060275,24
2972484312,24
2972575674,30
2972745527,24
2972838397,30
2972909393,27
2973078420,24
2973110649,24
2973158591,24
2973303696,2
2974010716,22
2974057040,1
2974556992,4
2975059128,24
2975527908,30
2975583675,24
2976150649,30
2976702599,23
2977900178,26
2977983631,24
2978440201,8
2979351501,16
2979365837,20
2979563851,31
2979722627,30
2979759847,16
2979801989,5
2980022889,30
2980131983,8
2980318761,30
2980447870,5
2980508402,30
2980530729,24
2980715121,27
2981093844,34
2981116681,16
2981133353,24
2981749518,16
2981826164,24
2981891585,16
2982037632,10
2982206001,16
2982356264,5
2982442986,11
2982525055,24
2982674701,2
2983255219,28
2983311234,31
2983795017,36
2985107302,39
2985126860,24
2985294078,13
2985433903,25
2985502493,8
2985513013,26
2986585869,28
2987372633,18
2988065028,24
2988346595,30
2988451549,30
2988471847,4
2988753206,30
2988869808,16
2989172186,16
2989696291,24
2989774826,34
2989812581,30
2989818084,10
2989959164,24
2989997046,16
2990187139,16
2990217661,16
2990449100,16
2990526839,39
2991037759,25
2991143521,24
2991442991,24
2991551732,4
2991717876,16
2991847241,16
2992135267,25
2992272656,24
2992794988,24
2993449453,27
2993921587,16
2994083722,22
2994849131,24
2995066499,16
2995306656,30
2995813526,10
2996004754,16
2996043598,28
2996098186,34
2996134670,4
2996136717,2
2996160742,16
2996575274,5
2996596490,9
2996938645,16
2997306505,31
2997699135,31
2998636660,24
2998822798,30
2998875866,10
2999073519,24
2999837651,16
3000111560,24
3000561895,28
3002768528,24
3003215019,24
3004100023,24
3004185045,24
3004185181,31
3004229202,24
3004515714,24
3004552492,28
3004613448,16
3004782478,16
3004896569,16
3004977114,24
3005018735,24
3005112738,23
3005234482,16
3005255627,4
3005392953,10
3005595824,3
3005777733,24
3005902751,24
3005904812,5
3005909410,16
3006008237,24
3006059152,27
3006086787,24
3006257039,26
3006276990,30
3006451325,31
3006499365,16
3006529436,2
3006766812,30
3006838734,2
3007217349,5
3007278382,16
3007327190,25
3007651738,4
3007795830,30
3007978994,30
3008148299,28
3008153472,24
3008220007,16
3008283358,0
3008658911,24
3008668902,16
3008818413,24
3009541048,27
3009603215,22
3009758405,6
3009959560,24
3010021337,24
3011405608,16
3011655281,24
3011965974,37
14769209,11
94271889,28
151982676,6
165733908,8
192287774,4
195632224,2
243856199,24
292466784,34
583170396,5
614948044,31
1002452022,26
1209585085,38
1484323222,5
1484855773,10
1496207366,39
1498995181,38
1499477603,10
1500643381,5
1503145443,36
1507268481,26
1517015948,10
1519295335,17
1522263593,24
1523859017,28
1528817773,2
1529385020,13
1530212055,39
1531643609,9
1532849395,24
1536270631,24
1536342864,28
1538789362,31
1542832406,37
1547804311,28
1549281048,28
1549758350,22
1552898908,2
1554793559,26
1560228805,36
1570212550,16
1574359874,26
1574523753,28
1574752698,28
1577141845,3
1578490441,28
1579807273,23
1583933404,3
1585962674,2
1588197005,28
1589465141,28
1593410531,24
1594793942,24
1598315882,28
1605329003,10
1607289982,4
1611915107,22
1621765684,37
1623719451,9
1627668763,19
1631858000,24
1647069448,9
1649469042,16
1653341947,24
1660233191,0
1666751932,28
1677629206,10
1680400516,4
1681933736,28
1683689360,28
1690636394,2
1693845937,6
1698563072,24
1704249772,31
1727124348,24
1729872521,23
1731216824,16
1733569432,18
1739599771,26
1760905688,37
1766442136,3
1776715887,16
1777908065,30
1791217385,24
1791923622,14
1793126043,5
1799773820,10
1803442612,16
1815448736,20
1819918506,34
1822031247,20
1826958006,8
1829673199,13
1835570824,26
1838749730,28
1838829894,19
1839868949,24
1841083449,28
1849978558,28
1862132386,23
1874336890,28
1879650102,30
1881671712,13
1883778394,16
1883794985,28
1885995187,24
1904315247,34
1905193993,23
1907712408,28
